거래금액,거래유형,건축년도,년,등기일자,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"      29,300", ,2013,2021, , 각산동,대구혁신에듀포레,1,25,74.9, ,1061,27140,5, , 
"      23,750", ,2017,2021, , 각산동,대구혁신엘에이치4단지,1,25,59.75, ,1054,27140,1,21.05.10,O
"      25,000", ,2017,2021, , 각산동,대구혁신엘에이치4단지,1,26,59.75, ,1054,27140,12, , 
"      18,100", ,1995,2021, , 각산동,안심효성타운,1,29,73.36, ,383-1,27140,6, , 
"      18,100", ,1995,2021, , 각산동,안심효성타운,1,29,73.36, ,383-1,27140,6,21.02.04,O
"      29,500", ,2009,2021, , 각산동,각산푸르지오2단지,1,31,84.929, ,400,27140,3, , 
"      30,000", ,2007,2021, , 신서동,신서동신일해피트리,1,2,84.48, ,513-1,27140,2, , 
"      30,700", ,2003,2021, , 신서동,아름다운나날3,1,3,84.6139, ,561,27140,12, , 
"      28,800", ,2003,2021, , 신서동,아름다운나날1,1,4,84.6688, ,543,27140,14, , 
"      31,600", ,2003,2021, , 신서동,아름다운나날1,1,5,84.6688, ,543,27140,14, , 
"      11,900", ,1992,2021, , 신서동,녹원,1,5,53.1, ,809-1,27140,2, , 
"      22,800", ,2003,2021, , 신서동,아름다운나날1,1,6,58.643, ,543,27140,12, , 
"      33,900", ,2009,2021, , 신서동,영조퀸덤,1,7,116.7722, ,833,27140,14, , 
"      44,000", ,2010,2021, , 신서동,신서화성파크드림,1,9,132.2463, ,828,27140,22, , 
"      41,000", ,2010,2021, , 신서동,신서화성파크드림,1,10,132.2463, ,828,27140,2, , 
"      24,000", ,2009,2021, , 신서동,영조퀸덤,1,10,84.7886, ,833,27140,20, , 
"      41,000", ,2010,2021, , 신서동,신서화성파크드림,1,10,132.2463, ,828,27140,2, , 
"      22,500", ,2009,2021, , 신서동,영조퀸덤,1,10,84.7886, ,833,27140,3, , 
"      24,250", ,2009,2021, , 신서동,영조퀸덤,1,11,84.7886, ,833,27140,8, , 
"      19,750", ,2003,2021, , 신서동,아름다운나날1,1,12,58.643, ,543,27140,12, , 
"       9,400", ,1992,2021, , 신서동,녹원,1,12,53.1, ,809-1,27140,6, , 
"      28,600", ,2003,2021, , 신서동,아름다운나날3,1,12,84.6139, ,561,27140,14, , 
"      28,000", ,2007,2021, , 신서동,신서동신일해피트리,1,12,84.48, ,513-1,27140,29, , 
"      17,600", ,2001,2021, , 신서동,신서그린빌,1,13,59.8231, ,823-7,27140,14, , 
"      32,000", ,2003,2021, , 신서동,아름다운나날3,1,16,84.6139, ,561,27140,13, , 
"      32,000", ,2003,2021, , 신서동,아름다운나날3,1,16,84.6139, ,561,27140,13,21.02.09,O
"      22,600", ,2003,2021, , 신서동,동화해오름타운,1,16,59.9283, ,538-1,27140,5, , 
"      26,000", ,2009,2021, , 신서동,영조퀸덤,1,16,84.7886, ,833,27140,15, , 
"      15,200", ,1997,2021, , 신서동,신서청구타운,1,17,59.99, ,881,27140,3, , 
"      25,700", ,2009,2021, , 신서동,영조퀸덤,1,17,84.7886, ,833,27140,20, , 
"      25,000", ,2009,2021, , 신서동,영조퀸덤,1,18,84.7886, ,833,27140,4, , 
"      14,300", ,1997,2021, , 신서동,신서청구타운,1,18,59.99, ,881,27140,6, , 
"      40,800", ,2010,2021, , 신서동,신서화성파크드림,1,19,132.2463, ,828,27140,2, , 
"      20,000", ,2003,2021, , 신서동,아름다운나날2,1,22,84.6688, ,540,27140,5, , 
"      28,900", ,2010,2021, , 신서동,신서화성파크드림,1,22,84.9205, ,828,27140,22,21.02.16,O
"      28,900", ,2010,2021, , 신서동,신서화성파크드림,1,22,84.9205, ,828,27140,22, , 
"      29,500", ,2003,2021, , 신서동,아름다운나날3,1,23,84.6139, ,561,27140,4, , 
"      26,300", ,2003,2021, , 신서동,아름다운나날2,1,23,84.6688, ,540,27140,4, , 
"      25,800", ,2003,2021, , 신서동,대경넥스빌,1,23,76.64, ,538-2,27140,13,21.04.14,O
"      25,900", ,2003,2021, , 신서동,아름다운나날3,1,23,84.6139, ,561,27140,1, , 
"      29,800", ,2003,2021, , 신서동,아름다운나날3,1,24,84.6139, ,561,27140,8, , 
"      28,700", ,2010,2021, , 신서동,신서화성파크드림,1,25,84.9205, ,828,27140,11, , 
"      26,000", ,2003,2021, , 신서동,아름다운나날3,1,25,84.6139, ,561,27140,1, , 
"      28,200", ,2003,2021, , 신서동,아름다운나날3,1,25,84.6139, ,561,27140,5, , 
"      21,400", ,2016,2021, , 신서동,신서센트리움,1,27,83.6838, ,887-9,27140,2, , 
"      38,000", ,2007,2021, , 신서동,신서동신일해피트리,1,28,129.53, ,513-1,27140,8, , 
"      34,700", ,2007,2021, , 신서동,신서동신일해피트리,1,29,84.48, ,513-1,27140,14, , 
"      20,000", ,1997,2021, , 신서동,신서청구타운,1,29,84.965, ,881,27140,7, , 
"      22,900", ,2003,2021, , 신서동,동화해오름타운,1,30,59.9283, ,538-1,27140,9, , 
"      22,370", ,2003,2021, , 신서동,동화해오름타운,1,30,59.9283, ,538-1,27140,6, , 
"      20,500", ,1997,2021, , 신서동,신서청구타운,1,31,84.965, ,881,27140,11, , 
"      51,500", ,2010,2021, , 신서동,신서화성파크드림,1,31,130.1916, ,828,27140,29, , 
"       9,500", ,1992,2021, , 신서동,녹원,1,31,53.1, ,809-1,27140,6, , 
"      34,500", ,2017,2021, , 괴전동,안심역코오롱하늘채,1,2,63.3713, ,654,27140,11, , 
"      43,700", ,2016,2021, , 괴전동,안심역우방아이유쉘,1,3,84.9962, ,652,27140,9, , 
"      19,400", ,2018,2021, , 괴전동,안심역서원프레시빌,1,5,49.5733, ,125,27140,6, , 
"      18,200", ,2018,2021, , 괴전동,안심역서원프레시빌,1,8,49.5733, ,125,27140,3, , 
"      32,400", ,2016,2021, , 대림동,대구혁신도시서한이다음3차,1,16,78.8497, ,885,27140,14, , 
"      33,000", ,2015,2021, , 사복동,대구혁신엘에이치이노힐즈,1,7,74.99, ,838,27140,3, , 
"      36,500", ,2015,2021, , 사복동,대구혁신엘에이치이노힐즈,1,8,84.98, ,838,27140,9, , 
"      34,900", ,2015,2021, , 사복동,대구혁신엘에이치이노힐즈,1,9,84.98, ,838,27140,3, , 
"      31,900", ,2015,2021, , 사복동,대구혁신엘에이치이노힐즈,1,27,84.98, ,838,27140,1, , 
"      34,000", ,2016,2021, , 숙천동,대구혁신도시서한이다음4차,1,13,84.7703, ,388,27140,7, , 
"      22,400", ,1997,2021, , 지묘동,태왕그린힐즈,1,3,84.86, ,360,27140,16, , 
"      11,500", ,1995,2021, , 지묘동,팔공보성타운2,1,4,47.03, ,327,27140,7, , 
"      16,000", ,2001,2021, , 지묘동,팔공보성타운3,1,6,59.985, ,824,27140,6, , 
"      11,500", ,1994,2021, , 지묘동,화성명산타운,1,6,59.91, ,500,27140,5, , 
"      22,700", ,1995,2021, , 지묘동,팔공보성타운2,1,6,84.99, ,327,27140,14, , 
"      14,500", ,1997,2021, , 지묘동,왕산우방타운,1,8,59.98, ,337,27140,5, , 
"      31,500", ,1994,2021, , 지묘동,팔공보성1차,1,12,134.92, ,215,27140,12, , 
"      19,000", ,2001,2021, , 지묘동,팔공보성타운3,1,15,59.985, ,824,27140,15, , 
"      20,700", ,1997,2021, , 지묘동,태왕그린힐즈,1,15,84.86, ,360,27140,14, , 
"      12,700", ,1994,2021, , 지묘동,팔공보성1차,1,15,59.85, ,215,27140,8, , 
"      10,400", ,1995,2021, , 지묘동,팔공보성타운2,1,16,47.03, ,327,27140,17, , 
"      20,700", ,2001,2021, , 지묘동,팔공보성타운3,1,20,85, ,824,27140,5, , 
"      13,500", ,1995,2021, , 지묘동,팔공보성타운2,1,20,59.85, ,327,27140,5, , 
"      31,000", ,1994,2021, , 지묘동,팔공보성1차,1,20,134.92, ,215,27140,5, , 
"      30,000", ,1997,2021, , 지묘동,태왕그린힐즈,1,20,134.88, ,360,27140,3, , 
"      20,900", ,1995,2021, , 지묘동,팔공보성타운2,1,21,84.99, ,327,27140,13, , 
"      16,700", ,1997,2021, , 지묘동,왕산우방타운,1,22,59.98, ,337,27140,11, , 
"      10,500", ,1995,2021, , 지묘동,팔공보성타운2,1,24,47.03, ,327,27140,11, , 
"      10,400", ,1995,2021, , 지묘동,팔공보성타운2,1,25,47.03, ,327,27140,15, , 
"      20,600", ,1997,2021, , 지묘동,태왕그린힐즈,1,27,84.86, ,360,27140,16, , 
"      35,500", ,1997,2021, , 지묘동,태왕그린힐즈,1,27,167.31, ,360,27140,16, , 
"      13,700", ,1995,2021, , 지묘동,명산화성빌라트,1,27,59.92, ,543-1,27140,1, , 
"      16,800", ,2001,2021, , 지묘동,팔공보성타운3,1,30,59.985, ,824,27140,16, , 
"      10,000", ,1992,2021, , 신암동,강남,2,1,26.41, ,483-3,27140,9, , 
"      26,300", ,2005,2021, , 신암동,신암건영캐스빌,2,2,58.61, ,194-1,27140,12, , 
"      60,000", ,2018,2021, , 신암동,이안동대구,2,4,84.8717, ,181-1,27140,23, , 
"      35,800", ,2006,2021, , 신암동,에스디아이프라임,2,6,84.9743, ,251-1,27140,6, , 
"      22,850", ,2005,2021, , 신암동,신암건영캐스빌,2,8,49.766, ,194-1,27140,5, , 
"      38,500", ,2003,2021, , 신암동,신암그린타운,2,8,84.8529, ,461-1,27140,6, , 
"       9,650", ,1998,2021, , 신암동,진로2이스트,2,10,29.64, ,373-1,27140,6, , 
"      22,900", ,2003,2021, , 신암동,청솔그린,2,17,84.9, ,346-7,27140,6, , 
"      32,900", ,1988,2021, , 신암동,동서청기와,2,18,84.795, ,1525,27140,5,21.04.01,O
"       9,000", ,1992,2021, , 신암동,강남,2,19,26.41, ,483-3,27140,1, , 
"      30,500", ,1985,2021, , 신암동,보성1차,2,20,68.33, ,622,27140,3, , 
"      33,000", ,2005,2021, , 신암동,신암뜨란채,2,20,84.95, ,766,27140,1, , 
"       9,500", ,1998,2021, , 신암동,진로2이스트,2,22,29.64, ,373-1,27140,4, , 
"      26,400", ,2005,2021, , 신암동,신암건영캐스빌,2,22,58.61, ,194-1,27140,5, , 
"      35,900", ,2006,2021, , 신암동,에스디아이프라임,2,23,84.8502, ,251-1,27140,5, , 
"      26,900", ,2015,2021, , 신암동,동대구파크뷰,2,24,84.5895, ,207-12,27140,12, , 
"      40,500", ,1985,2021, , 신암동,보성1차,2,25,84.99, ,622,27140,4, , 
"      37,000", ,2005,2021, , 신암동,신암뜨란채,2,27,84.95, ,766,27140,4, , 
"      17,000", ,2002,2021, , 신천동,부국타워,2,2,59.8, ,302-7,27140,4, , 
"      26,700", ,2018,2021, , 신천동,동대구반도유보라,2,3,39.7596, ,1507,27140,5, , 
"      30,500", ,1996,2021, , 신천동,동신우방,2,5,84.87, ,633,27140,9, , 
"      20,000", ,1996,2021, , 신천동,우방푸른타운,2,5,58.83, ,645-1,27140,11, , 
"      31,400", ,1981,2021, , 신천동,효신,2,6,50.78, ,457,27140,1, , 
"      31,000", ,1989,2021, , 신천동,신천LH,2,6,79.07, ,556-1,27140,5, , 
"      26,300", ,1996,2021, , 신천동,우방푸른타운,2,8,84.04, ,645-1,27140,9, , 
"       8,100", ,2015,2021, , 신천동,신천역까사밀라102동,2,9,23.37, ,538-15,27140,6, , 
"      53,500", ,2008,2021, , 신천동,화성파크드림이스트밸리,2,10,84.9874, ,160-1,27140,8, , 
"      21,200", ,1995,2021, , 신천동,동서맨션,2,15,59.76, ,819-5,27140,22, , 
"       9,000", ,2014,2021, , 신천동,동대구유성푸르나임,2,16,27.47, ,292-6,27140,6, , 
"      12,600", ,2014,2021, , 신천동,동대구유성푸르나임,2,17,27.47, ,292-6,27140,23, , 
"       8,500", ,2014,2021, , 신천동,동대구유성푸르나임,2,17,27.47, ,292-6,27140,4, , 
"      20,000", ,1996,2021, , 신천동,우방푸른타운,2,17,58.83, ,645-1,27140,13, , 
"      21,000", ,1998,2021, , 신천동,신천주공2,2,17,49.84, ,630,27140,6, , 
"      30,800", ,1981,2021, , 신천동,코스모스,2,18,46.985, ,499-1,27140,3, , 
"      25,000", ,1998,2021, , 신천동,신천주공2,2,18,59.9, ,630,27140,5, , 
"      45,000", ,2013,2021, , 신천동,신천자이,2,18,84.8496, ,1503,27140,10, , 
"      26,000", ,1996,2021, , 신천동,우방푸른타운,2,19,84.04, ,645-1,27140,1, , 
"      53,900", ,2008,2021, , 신천동,화성파크드림이스트밸리,2,19,84.9874, ,160-1,27140,18, , 
"      54,500", ,2008,2021, , 신천동,화성파크드림이스트밸리,2,19,84.8386, ,160-1,27140,10, , 
"      15,900", ,1997,2021, , 신천동,신천가람타운,2,22,39.39, ,551-23,27140,13, , 
"      21,700", ,1997,2021, , 신천동,신천가람타운,2,22,52.02, ,551-23,27140,10, , 
"      18,500", ,1989,2021, , 신천동,신천LH,2,25,53.46, ,556-1,27140,12, , 
"      15,700", ,1989,2021, , 신천동,신천LH,2,26,45.68, ,556-1,27140,6, , 
"      38,500", ,2010,2021, , 신천동,신천청아람,2,27,59.7456, ,200-1,27140,13, , 
"      29,500", ,1996,2021, , 신천동,동신우방,2,27,84.87, ,633,27140,16, , 
"      30,300", ,1981,2021, , 신천동,코스모스,2,27,46.985, ,499-1,27140,5, , 
"      12,500", ,1980,2021, , 효목동,우일,2,1,61.29, ,568-1,27140,5, , 
"      12,600", ,1980,2021, , 효목동,비둘기,2,4,52.95, ,144-3,27140,4, , 
"      19,000", ,2003,2021, , 효목동,태왕메트로시티,2,9,59.85, ,337,27140,5, , 
"      20,000", ,2003,2021, , 효목동,태왕메트로시티,2,13,59.85, ,337,27140,13, , 
"      20,000", ,2003,2021, , 효목동,태왕메트로시티,2,13,59.85, ,337,27140,13,21.02.17,O
"      20,400", ,2003,2021, , 효목동,태왕메트로시티,2,14,59.85, ,337,27140,11, , 
"      19,500", ,2003,2021, , 효목동,태왕메트로시티,2,16,59.85, ,337,27140,2, , 
"      21,900", ,2003,2021, , 효목동,태왕메트로시티,2,18,59.85, ,337,27140,13,21.03.18,O
"      24,000", ,2000,2021, , 효목동,동촌강나루타운,2,18,59.9931, ,9,27140,4, , 
"      21,900", ,2003,2021, , 효목동,태왕메트로시티,2,18,59.85, ,337,27140,7, , 
"      18,750", ,2003,2021, , 효목동,태왕메트로시티,2,19,59.85, ,337,27140,3, , 
"      20,500", ,1997,2021, , 효목동,효목동서빌라트,2,20,84.05, ,622-1,27140,1, , 
"      20,300", ,2003,2021, , 효목동,태왕메트로시티,2,22,59.85, ,337,27140,4, , 
"      24,100", ,2014,2021, , 효목동,여유로운家101동,2,22,82.9744, ,576,27140,3, , 
"      18,500", ,2003,2021, , 효목동,태왕메트로시티,2,23,59.85, ,337,27140,2, , 
"      20,400", ,2003,2021, , 효목동,태왕메트로시티,2,24,59.85, ,337,27140,5, , 
"      28,000", ,2016,2021, , 효목동,DH아인스,2,24,84.302, ,354-2,27140,11, , 
"      20,000", ,2003,2021, , 효목동,태왕메트로시티,2,25,59.85, ,337,27140,5, , 
"      17,700", ,2003,2021, , 효목동,태왕메트로시티,2,25,59.85, ,337,27140,1, , 
"      27,000", ,1998,2021, , 효목동,진로이스트타운,2,26,59.79, ,55,27140,1, , 
"      20,000", ,1998,2021, , 효목동,진로이스트타운,2,26,59.79, ,55,27140,2, , 
"      20,500", ,2000,2021, , 효목동,동촌강나루타운,2,27,59.9931, ,9,27140,2, , 
"      39,000", ,2014,2021, , 봉무동,대구이시아폴리스더샵4차,2,2,70.93, ,1529,27140,20, , 
"      47,000", ,2014,2021, , 봉무동,대구이시아폴리스더샵4차,2,2,84.96, ,1529,27140,17, , 
"      47,800", ,2012,2021, , 봉무동,대구이시아폴리스더샵1차,2,3,84.956, ,1524,27140,12, , 
"      18,700", ,2001,2021, , 봉무동,봉무청구새들마을,2,5,59.87, ,245,27140,13, , 
"      72,900", ,2018,2021, , 봉무동,협성휴포레이시아폴리스,2,5,108.9956, ,1537,27140,10, , 
"      37,000", ,2013,2021, , 봉무동,대구이시아폴리스더샵3차,2,9,65.92, ,1530,27140,1, , 
"      33,000", ,2001,2021, , 봉무동,봉무청구새들마을,2,18,121.2919, ,245,27140,7,21.03.22,O
"      33,000", ,2001,2021, , 봉무동,봉무청구새들마을,2,25,121.2919, ,245,27140,7, , 
"      49,200", ,2014,2021, , 봉무동,대구이시아폴리스더샵4차,2,27,84.79, ,1529,27140,18, , 
"       9,800", ,1988,2021, , 불로동,에덴공항1,2,4,39.42, ,1160,27140,4, , 
"      31,500", ,2016,2021, , 불로동,불로서한이다음,2,5,84.01, ,962,27140,5, , 
"      30,800", ,2016,2021, , 불로동,불로서한이다음,2,9,84.01, ,962,27140,3, , 
"      28,000", ,2016,2021, , 불로동,불로서한이다음,2,9,75.12, ,962,27140,3, , 
"      33,000", ,2016,2021, , 불로동,불로서한이다음,2,15,75.12, ,962,27140,7, , 
"      13,300", ,1988,2021, , 불로동,에덴공항1,2,19,49.95, ,1160,27140,3, , 
"       9,800", ,1988,2021, , 불로동,에덴공항1,2,26,39.42, ,1160,27140,1, , 
"      12,200", ,1990,2021, , 도동,에덴공항3,2,10,59.95, ,20-5,27140,3, , 
"      39,750", ,2017,2021, , 지저동,태왕아너스리버파크2차,2,1,84.5425, ,932,27140,4, , 
"      21,350", ,1986,2021, , 지저동,팔공,2,3,59.22, ,757-5,27140,2, , 
"      15,500", ,2002,2021, , 지저동,부민스위트빌아파트,2,15,55.5373, ,711,27140,11, , 
"      17,300", ,2002,2021, , 지저동,부민스위트빌아파트,2,20,55.5373, ,711,27140,4, , 
"      36,500", ,2016,2021, , 지저동,태왕아너스리버파크,2,22,84.2341, ,931,27140,5, , 
"      25,600", ,2016,2021, , 지저동,비아리츠아파트,2,27,82.5611, ,666-2,27140,11, , 
"      19,800", ,2016,2021, , 입석동,리엔파크102동,2,2,82.682, ,931-68,27140,4, , 
"      18,400", ,1995,2021, , 입석동,동촌화성타운,2,4,59.92, ,932-5,27140,4, , 
"      23,900", ,2014,2021, , 입석동,강변해맞이타운,2,10,84.762, ,950-1,27140,2, , 
"      31,200", ,2015,2021, , 검사동,강변아이파크,2,6,78.4604, ,975-7,27140,7, , 
"      25,486", ,2015,2021, , 검사동,강변아이파크,2,8,78.4604, ,975-7,27140,6, , 
"      40,300", ,2017,2021, , 검사동,동촌역태왕아너스르네상스,2,10,84.9868, ,1111,27140,7, , 
"      28,200", ,2016,2021, , 검사동,동촌역품안애아파트101동,2,10,83.7398, ,756-429,27140,3, , 
"      31,800", ,2003,2021, , 검사동,금사리하이빌,2,10,84.9855, ,963-4,27140,6, , 
"      25,900", ,2017,2021, , 검사동,동촌모노스,2,15,84.8699, ,756-447,27140,4, , 
"      27,800", ,2015,2021, , 검사동,오성파크,2,21,84.69, ,990-6,27140,9, , 
"      26,600", ,2003,2021, , 검사동,금사리하이빌,2,22,75.4349, ,963-4,27140,14, , 
"      24,750", ,2003,2021, , 검사동,금사리하이빌,2,22,75.4349, ,963-4,27140,5, , 
"      42,400", ,2017,2021, , 검사동,동촌역태왕아너스르네상스,2,23,84.9868, ,1111,27140,2, , 
"      24,800", ,2003,2021, , 검사동,금사리하이빌,2,24,75.4349, ,963-4,27140,8, , 
"      43,000", ,2017,2021, , 검사동,동촌역태왕아너스르네상스,2,24,84.9868, ,1111,27140,4, , 
"      30,700", ,2003,2021, , 검사동,금사리하이빌,2,27,75.4349, ,963-4,27140,8, , 
"      21,500", ,1998,2021, , 방촌동,우방강촌마을2,2,2,59.99, ,1119-100,27140,15, , 
"      28,000", ,1996,2021, , 방촌동,우방강촌마을1,2,4,84.98, ,1084-30,27140,4, , 
"      17,000", ,1996,2021, , 방촌동,우방강촌마을1,2,4,59.98, ,1084-30,27140,3, , 
"      23,150", ,1989,2021, , 방촌동,강변1,2,6,65.55, ,1102-2,27140,1, , 
"      21,200", ,1996,2021, , 방촌동,방촌현대,2,6,84.93, ,902-7,27140,4, , 
"      11,600", ,1996,2021, , 방촌동,우방강촌마을1,2,6,30, ,1084-30,27140,10, , 
"      33,900", ,2000,2021, , 방촌동,영남네오빌,2,9,84.9913, ,1050-71,27140,5, , 
"      24,000", ,2006,2021, , 방촌동,방촌청구제네스,2,9,84.7767, ,1084-207,27140,1, , 
"      11,900", ,1996,2021, , 방촌동,우방강촌마을1,2,9,29.25, ,1084-30,27140,4, , 
"      35,800", ,2000,2021, , 방촌동,영남네오빌,2,9,84.9913, ,1050-71,27140,15, , 
"      15,000", ,1998,2021, , 방촌동,우방강촌마을2,2,10,59.99, ,1119-100,27140,9, , 
"      23,900", ,1998,2021, , 방촌동,우방강촌마을2,2,10,59.99, ,1119-100,27140,13, , 
"      22,400", ,2003,2021, , 방촌동,영남네오빌2차,2,10,59.9109, ,1077-11,27140,2, , 
"      34,000", ,2000,2021, , 방촌동,영남네오빌,2,17,84.9913, ,1050-71,27140,13, , 
"      31,000", ,1998,2021, , 방촌동,우방강촌마을2,2,17,84.93, ,1119-100,27140,6, , 
